open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignored
2019-11-28 10:00:00,220.08000000,224.60000000,212.02000000,224.60000000,7.23587000,2019-11-28 10:00:59.999,1612.24705800,8,5.99823000,1346.75045800,0
2019-11-28 10:01:00,224.60000000,224.60000000,224.59000000,224.59000000,1.75804000,2019-11-28 10:01:59.999,394.85318400,4,1.75804000,394.85318400,0
2019-11-28 10:02:00,224.59000000,224.60000000,218.50000000,218.67000000,12.24359000,2019-11-28 10:02:59.999,2704.33453510,11,6.88859000,1533.87674920,0
2019-11-28 10:03:00,219.00000000,222.53000000,219.00000000,219.06000000,14.87814000,2019-11-28 10:03:59.999,3265.98145200,12,2.00000000,445.06000000,0
2019-11-28 10:04:00,220.00000000,223.89000000,218.52000000,223.89000000,61.79853000,2019-11-28 10:04:59.999,13605.21202610,19,30.95563000,6847.75587670,0
2019-11-28 10:05:00,218.20000000,219.88000000,216.51000000,218.03000000,85.07804000,2019-11-28 10:05:59.999,18583.13660380,45,7.08520000,1556.85151200,0
2019-11-28 10:06:00,218.71000000,218.87000000,218.03000000,218.87000000,17.87591000,2019-11-28 10:06:59.999,3902.55860970,9,0.15000000,32.83050000,0
2019-11-28 10:07:00,218.87000000,218.93000000,218.87000000,218.93000000,14.32229000,2019-11-28 10:07:59.999,3135.20294970,7,6.85000000,1499.29450000,0
2019-11-28 10:08:00,218.56000000,218.56000000,218.36000000,218.50000000,43.78105000,2019-11-28 10:08:59.999,9564.75816920,8,17.57852000,3840.90662000,0
2019-11-28 10:09:00,218.31000000,218.31000000,218.31000000,218.31000000,2.45972000,2019-11-28 10:09:59.999,536.98147320,5,1.47709000,322.46351790,0
2019-11-28 10:10:00,218.74000000,218.80000000,218.24000000,218.24000000,8.37537000,2019-11-28 10:10:59.999,1829.70395580,19,4.36911000,955.22812760,0
2019-11-28 10:11:00,218.25000000,218.79000000,218.22000000,218.79000000,6.02442000,2019-11-28 10:11:59.999,1316.20862500,17,3.86442000,844.79662500,0
2019-11-28 10:12:00,218.61000000,218.80000000,218.61000000,218.69000000,7.05178000,2019-11-28 10:12:59.999,1542.76987420,9,5.92470000,1296.32251460,0
2019-11-28 10:13:00,218.80000000,219.00000000,218.54000000,218.84000000,41.15615000,2019-11-28 10:13:59.999,8997.63785590,12,1.02805000,224.99687210,0
2019-11-28 10:14:00,218.92000000,219.15000000,218.68000000,219.14000000,39.25764000,2019-11-28 10:14:59.999,8586.74267440,32,27.89915000,6102.83704370,0
2019-11-28 10:15:00,219.14000000,219.25000000,219.14000000,219.25000000,3.54647000,2019-11-28 10:15:59.999,777.22360350,7,3.54647000,777.22360350,0
2019-11-28 10:16:00,219.15000000,219.15000000,219.15000000,219.15000000,0.54370000,2019-11-28 10:16:59.999,119.15185500,2,0.00000000,0.00000000,0
2019-11-28 10:17:00,219.16000000,219.16000000,219.07000000,219.07000000,31.25000000,2019-11-28 10:17:59.999,6848.28831810,12,3.50000000,766.74500000,0
2019-11-28 10:18:00,219.28000000,219.28000000,219.28000000,219.28000000,0.42000000,2019-11-28 10:18:59.999,92.09760000,1,0.42000000,92.09760000,0
2019-11-28 10:19:00,219.16000000,219.29000000,218.89000000,219.21000000,34.04583000,2019-11-28 10:19:59.999,7462.28707630,24,30.93421000,6780.24561770,0
2019-11-28 10:20:00,219.00000000,219.00000000,219.00000000,219.00000000,0.47986000,2019-11-28 10:20:59.999,105.08934000,1,0.00000000,0.00000000,0
2019-11-28 10:21:00,219.00000000,219.00000000,218.93000000,218.93000000,0.62743000,2019-11-28 10:21:59.999,137.39965970,2,0.00000000,0.00000000,0
2019-11-28 10:22:00,219.06000000,219.06000000,218.93000000,219.01000000,44.91548000,2019-11-28 10:22:59.999,9836.03189960,24,13.97815000,3060.80458110,0
2019-11-28 10:23:00,219.00000000,219.00000000,219.00000000,219.00000000,12.68780000,2019-11-28 10:23:59.999,2778.62820000,15,0.00000000,0.00000000,0
2019-11-28 10:24:00,219.00000000,219.00000000,218.31000000,218.31000000,95.68554000,2019-11-28 10:24:59.999,20950.57362110,41,0.99796000,218.47511240,0
2019-11-28 10:25:00,218.35000000,218.89000000,218.35000000,218.89000000,63.58072000,2019-11-28 10:25:59.999,13916.26400490,21,23.43865000,5129.62030260,0
2019-11-28 10:26:00,218.47000000,218.70000000,218.21000000,218.21000000,51.35255000,2019-11-28 10:26:59.999,11228.84969470,15,15.89801000,3475.76824470,0
2019-11-28 10:27:00,218.23000000,218.47000000,218.20000000,218.47000000,22.76186000,2019-11-28 10:27:59.999,4968.68760770,5,7.53000000,1645.07910000,0
2019-11-28 10:28:00,218.46000000,218.70000000,218.46000000,218.70000000,23.44210000,2019-11-28 10:28:59.999,5121.36240790,8,23.44210000,5121.36240790,0
2019-11-28 10:29:00,218.63000000,218.63000000,218.52000000,218.52000000,0.35610000,2019-11-28 10:29:59.999,77.82184040,2,0.35610000,77.82184040,0
2019-11-28 10:30:00,218.29000000,218.29000000,218.24000000,218.24000000,4.92502000,2019-11-28 10:30:59.999,1075.04760330,3,0.00000000,0.00000000,0
2019-11-28 10:31:00,218.23000000,218.23000000,217.90000000,218.03000000,48.52473000,2019-11-28 10:31:59.999,10585.31981240,30,5.83329000,1271.77463220,0
2019-11-28 10:32:00,218.03000000,218.03000000,217.73000000,218.03000000,9.01446000,2019-11-28 10:32:59.999,1963.82991590,11,7.40212000,1612.70209200,0
2019-11-28 10:33:00,217.79000000,218.04000000,217.68000000,218.04000000,28.11089000,2019-11-28 10:33:59.999,6125.69682360,13,15.41567000,3361.15961240,0
2019-11-28 10:34:00,218.04000000,218.04000000,218.04000000,218.04000000,0.00000000,2019-11-28 10:34:59.999,0.00000000,0,0.00000000,0.00000000,0
2019-11-28 10:35:00,218.04000000,218.30000000,218.04000000,218.21000000,7.13317000,2019-11-28 10:35:59.999,1555.64937670,6,6.73413000,1468.57485830,0
2019-11-28 10:36:00,218.25000000,218.25000000,218.25000000,218.25000000,2.55906000,2019-11-28 10:36:59.999,558.51484500,1,0.00000000,0.00000000,0
